file,segment,vertex,time,ele,hr,lat,lon
2011-03-16_other (1).gpx,0,0,2011-03-16T23:12:46+00:00,304.79998779296875,*hr*,44.88312584348023,-93.8955561351031
2011-03-16_other (1).gpx,0,1,2011-03-16T23:12:51+00:00,304.0,*hr*,44.88321779295802,-93.89559393748641
2011-03-16_other (1).gpx,0,2,2011-03-16T23:12:56+00:00,303.0,*hr*,44.88321678712964,-93.89573005959392
2011-03-16_other (1).gpx,0,3,2011-03-16T23:13:00+00:00,303.0,*hr*,44.88320589065552,-93.89585444703698
2011-03-16_other (1).gpx,0,4,2011-03-16T23:13:08+00:00,302.0,*hr*,44.88318166695535,-93.89610229991376
2011-03-16_other (1).gpx,0,5,2011-03-16T23:13:16+00:00,301.0,*hr*,44.883156856521964,-93.89633305370808
2011-03-16_other (1).gpx,0,6,2011-03-16T23:13:23+00:00,300.6000061035156,*hr*,44.88313405774534,-93.89653824269772
2011-03-16_other (1).gpx,0,7,2011-03-16T23:13:30+00:00,300.0,*hr*,44.88311209715903,-93.8967379834503
2011-03-16_other (1).gpx,0,8,2011-03-16T23:13:36+00:00,300.0,*hr*,44.883089466020465,-93.89690805226564
2011-03-16_other (1).gpx,0,9,2011-03-16T23:13:43+00:00,299.6000061035156,*hr*,44.88306725397706,-93.89709304086864
2011-03-16_other (1).gpx,0,10,2011-03-16T23:13:49+00:00,299.20001220703125,*hr*,44.883048394694924,-93.89726495370269
2011-03-16_other (1).gpx,0,11,2011-03-16T23:13:56+00:00,298.6000061035156,*hr*,44.88301436416805,-93.89747274108231
2011-03-16_other (1).gpx,0,12,2011-03-16T23:14:02+00:00,298.20001220703125,*hr*,44.882975639775395,-93.89763677492738
2011-03-16_other (1).gpx,0,13,2011-03-16T23:14:09+00:00,298.20001220703125,*hr*,44.882911182940006,-93.89780416153371
2011-03-16_other (1).gpx,0,14,2011-03-16T23:14:12+00:00,298.6000061035156,*hr*,44.88286944106221,-93.89784607104957
2011-03-16_other (1).gpx,0,15,2011-03-16T23:14:20+00:00,298.6000061035156,*hr*,44.88273239694536,-93.897820757702
2011-03-16_other (1).gpx,0,16,2011-03-16T23:14:27+00:00,298.6000061035156,*hr*,44.8826093506068,-93.89778345823288
2011-03-16_other (1).gpx,0,17,2011-03-16T23:14:35+00:00,299.20001220703125,*hr*,44.88245596177876,-93.89776074327528
2011-03-16_other (1).gpx,0,18,2011-03-16T23:14:41+00:00,299.20001220703125,*hr*,44.88234079442918,-93.89775588177145
2011-03-16_other (1).gpx,0,19,2011-03-16T23:14:47+00:00,300.0,*hr*,44.8822258785367,-93.89776736497879
2011-03-16_other (1).gpx,0,20,2011-03-16T23:14:53+00:00,301.6000061035156,*hr*,44.88211967982352,-93.89777339994907
2011-03-16_other (1).gpx,0,21,2011-03-16T23:15:00+00:00,303.3999938964844,*hr*,44.88201574422419,-93.89777256175876
2011-03-16_other (1).gpx,0,22,2011-03-16T23:15:10+00:00,302.3999938964844,*hr*,44.88190535455942,-93.89776853844523
2011-03-16_other (1).gpx,0,23,2011-03-16T23:15:18+00:00,302.3999938964844,*hr*,44.88181625492871,-93.8977602403611
2011-03-16_other (1).gpx,0,24,2011-03-16T23:15:29+00:00,303.0,*hr*,44.88170695491135,-93.89773266389966
2011-03-16_other (1).gpx,0,25,2011-03-16T23:15:32+00:00,302.0,*hr*,44.8816129937768,-93.89771749265492
2011-03-16_other (1).gpx,0,26,2011-03-16T23:15:37+00:00,302.3999938964844,*hr*,44.88143068738282,-93.89761263504624
2011-03-16_other (1).gpx,0,27,2011-03-16T23:15:42+00:00,302.3999938964844,*hr*,44.881279142573476,-93.89750526286662
2011-03-16_other (1).gpx,0,28,2011-03-16T23:15:48+00:00,301.6000061035156,*hr*,44.88113866187632,-93.89740878716111
2011-03-16_other (1).gpx,0,29,2011-03-16T23:15:54+00:00,302.0,*hr*,44.880996672436595,-93.89730325900018
2011-03-16_other (1).gpx,0,30,2011-03-16T23:16:00+00:00,302.3999938964844,*hr*,44.88086197525263,-93.89720753766596
2011-03-16_other (1).gpx,0,31,2011-03-16T23:16:07+00:00,302.3999938964844,*hr*,44.880726439878345,-93.89710335060954
2011-03-16_other (1).gpx,0,32,2011-03-16T23:16:10+00:00,302.3999938964844,*hr*,44.880694672465324,-93.89707049354911
2011-03-16_other (1).gpx,0,33,2011-03-16T23:16:16+00:00,303.3999938964844,*hr*,44.88068955950439,-93.89699597842991
2011-03-16_other (1).gpx,0,34,2011-03-16T23:16:27+00:00,303.3999938964844,*hr*,44.88073565997183,-93.89686488546431
2011-03-16_other (1).gpx,0,35,2011-03-16T23:16:37+00:00,302.3999938964844,*hr*,44.88077907823026,-93.89674837701023
2011-03-16_other (1).gpx,0,36,2011-03-16T23:16:50+00:00,301.6000061035156,*hr*,44.88083406351507,-93.89659146778286
2011-03-16_other (1).gpx,0,37,2011-03-16T23:17:01+00:00,301.6000061035156,*hr*,44.88087915815413,-93.89645526185632
2011-03-16_other (1).gpx,0,38,2011-03-16T23:17:13+00:00,301.0,*hr*,44.88092785701156,-93.8962900545448
2011-03-16_other (1).gpx,0,39,2011-03-16T23:17:25+00:00,301.0,*hr*,44.880969263613224,-93.89612099155784
2011-03-16_other (1).gpx,0,40,2011-03-16T23:17:31+00:00,302.0,*hr*,44.880994744598866,-93.89600833877921
