file,segment,vertex,time,ele,hr,lat,lon
2012-03-23_running (1).gpx,0,0,2012-03-23T21:40:02+00:00,303.0,72,44.88306784071028,-93.89557256363332
2012-03-23_running (1).gpx,0,1,2012-03-23T21:40:18+00:00,303.0,71,44.88305635750294,-93.89555303379893
2012-03-23_running (1).gpx,0,2,2012-03-23T21:40:22+00:00,302.0,77,44.88300665281713,-93.89553769491613
2012-03-23_running (1).gpx,0,3,2012-03-23T21:40:24+00:00,301.6000061035156,80,44.88298427313566,-93.89553057029843
2012-03-23_running (1).gpx,0,4,2012-03-23T21:40:26+00:00,301.6000061035156,87,44.88296935334802,-93.89553979039192
2012-03-23_running (1).gpx,0,5,2012-03-23T21:40:27+00:00,301.0,87,44.88296566531062,-93.89554825611413
2012-03-23_running (1).gpx,0,6,2012-03-23T21:40:30+00:00,300.6000061035156,88,44.88297438248992,-93.8955809455365
2012-03-23_running (1).gpx,0,7,2012-03-23T21:40:35+00:00,300.6000061035156,88,44.882983434945345,-93.89557046815753
2012-03-23_running (1).gpx,0,8,2012-03-23T21:40:38+00:00,301.0,87,44.882991733029485,-93.89553979039192
2012-03-23_running (1).gpx,0,9,2012-03-23T21:40:45+00:00,303.0,91,44.88306046463549,-93.89555437490344
2012-03-23_running (1).gpx,0,10,2012-03-23T21:40:49+00:00,303.0,98,44.88307018764317,-93.89555353671312
2012-03-23_running (1).gpx,0,11,2012-03-23T21:40:56+00:00,303.0,94,44.883069936186075,-93.89555244706571
2012-03-23_running (1).gpx,0,12,2012-03-23T21:41:02+00:00,301.6000061035156,96,44.88300078548491,-93.89553065411747
2012-03-23_running (1).gpx,0,13,2012-03-23T21:41:06+00:00,300.6000061035156,103,44.88296935334802,-93.89554657973349
2012-03-23_running (1).gpx,0,14,2012-03-23T21:41:10+00:00,299.6000061035156,105,44.88298519514501,-93.89558614231646
2012-03-23_running (1).gpx,0,15,2012-03-23T21:41:16+00:00,299.6000061035156,101,44.882996175438166,-93.89555345289409
2012-03-23_running (1).gpx,0,16,2012-03-23T21:41:21+00:00,301.0,100,44.883051244542,-93.89555546455085
2012-03-23_running (1).gpx,0,17,2012-03-23T21:41:23+00:00,301.6000061035156,100,44.88307345658541,-93.89555538073182
2012-03-23_running (1).gpx,0,18,2012-03-23T21:41:29+00:00,301.6000061035156,102,44.88307655788958,-93.89556175097823
2012-03-23_running (1).gpx,0,19,2012-03-23T21:41:35+00:00,301.6000061035156,96,44.88306884653866,-93.89556233771145
2012-03-23_running (1).gpx,0,20,2012-03-23T21:41:41+00:00,300.0,100,44.8829978518188,-93.89553853310645
2012-03-23_running (1).gpx,0,21,2012-03-23T21:41:48+00:00,298.6000061035156,104,44.882979495450854,-93.8955907523632
2012-03-23_running (1).gpx,0,22,2012-03-23T21:41:52+00:00,298.6000061035156,103,44.88297916017473,-93.8955891598016
2012-03-23_running (1).gpx,0,23,2012-03-23T21:41:56+00:00,299.20001220703125,99,44.88298695534468,-93.89555345289409
2012-03-23_running (1).gpx,0,24,2012-03-23T21:42:04+00:00,300.6000061035156,98,44.88306415267289,-93.89555898495018
2012-03-23_running (1).gpx,0,25,2012-03-23T21:42:12+00:00,302.0,91,44.88306465558708,-93.89555043540895
2012-03-23_running (1).gpx,0,26,2012-03-23T21:42:17+00:00,302.3999938964844,92,44.88304428756237,-93.89554993249476
2012-03-23_running (1).gpx,0,27,2012-03-23T21:42:23+00:00,302.0,94,44.88298058509827,-93.8955357670784
2012-03-23_running (1).gpx,0,28,2012-03-23T21:42:29+00:00,301.0,98,44.88297094590962,-93.89557935297489
2012-03-23_running (1).gpx,0,29,2012-03-23T21:42:37+00:00,301.0,93,44.8829769808799,-93.89558379538357
2012-03-23_running (1).gpx,0,30,2012-03-23T21:42:38+00:00,301.6000061035156,93,44.8829769808799,-93.8955756649375
2012-03-23_running (1).gpx,0,31,2012-03-23T21:42:41+00:00,302.0,88,44.8829822614789,-93.89553979039192
2012-03-23_running (1).gpx,0,32,2012-03-23T21:42:43+00:00,302.0,90,44.883002545684576,-93.89553476125002
2012-03-23_running (1).gpx,0,33,2012-03-23T21:42:49+00:00,302.3999938964844,99,44.883064487949014,-93.8955444842577
2012-03-23_running (1).gpx,0,34,2012-03-23T21:42:50+00:00,302.3999938964844,99,44.88306817598641,-93.89554515480995
2012-03-23_running (1).gpx,0,35,2012-03-23T21:42:56+00:00,303.3999938964844,93,44.883070858195424,-93.89554917812347
2012-03-23_running (1).gpx,0,36,2012-03-23T21:43:06+00:00,304.3999938964844,93,44.883048478513956,-93.89554096385837
2012-03-23_running (1).gpx,0,37,2012-03-23T21:43:10+00:00,304.0,96,44.883003048598766,-93.89554188586771
2012-03-23_running (1).gpx,0,38,2012-03-23T21:43:13+00:00,303.3999938964844,100,44.88297287374735,-93.89553786255419
2012-03-23_running (1).gpx,0,39,2012-03-23T21:43:20+00:00,301.6000061035156,99,44.88297295756638,-93.89558714814484
2012-03-23_running (1).gpx,0,40,2012-03-23T21:43:27+00:00,302.0,94,44.882966838777065,-93.89555236324668
2012-03-23_running (1).gpx,0,41,2012-03-23T21:43:30+00:00,302.0,92,44.88299055956304,-93.8955389522016
2012-03-23_running (1).gpx,0,42,2012-03-23T21:43:35+00:00,302.0,93,44.88303883932531,-93.89554875902832
2012-03-23_running (1).gpx,0,43,2012-03-23T21:43:41+00:00,302.0,90,44.88306884653866,-93.89556577429175
2012-03-23_running (1).gpx,0,44,2012-03-23T21:43:52+00:00,303.0,89,44.883052837103605,-93.89556057751179
2012-03-23_running (1).gpx,0,45,2012-03-23T21:43:56+00:00,302.0,95,44.883011765778065,-93.89554356224835
2012-03-23_running (1).gpx,0,46,2012-03-23T21:43:58+00:00,301.6000061035156,96,44.882992235943675,-93.89553585089743
2012-03-23_running (1).gpx,0,47,2012-03-23T21:44:05+00:00,300.6000061035156,94,44.88297597505152,-93.89557465910912
2012-03-23_running (1).gpx,0,48,2012-03-23T21:44:10+00:00,301.0,92,44.882980082184076,-93.89557893387973
2012-03-23_running (1).gpx,0,49,2012-03-23T21:44:13+00:00,301.0,90,44.88298309966922,-93.8955492619425
2012-03-23_running (1).gpx,0,50,2012-03-23T21:44:20+00:00,302.3999938964844,91,44.88305216655135,-93.89555378817022
2012-03-23_running (1).gpx,0,51,2012-03-23T21:44:21+00:00,302.3999938964844,91,44.883062643930316,-93.89555395580828
2012-03-23_running (1).gpx,0,52,2012-03-23T21:44:36+00:00,303.3999938964844,92,44.88305116072297,-93.8955526985228
2012-03-23_running (1).gpx,0,53,2012-03-23T21:44:41+00:00,302.0,95,44.882993241772056,-93.89553618617356
2012-03-23_running (1).gpx,0,54,2012-03-23T21:44:48+00:00,300.0,94,44.88298335112631,-93.89557465910912
2012-03-23_running (1).gpx,0,55,2012-03-23T21:44:53+00:00,298.6000061035156,91,44.88297874107957,-93.8955859746784
2012-03-23_running (1).gpx,0,56,2012-03-23T21:44:56+00:00,299.20001220703125,85,44.88298527896404,-93.89555697329342
2012-03-23_running (1).gpx,0,57,2012-03-23T21:45:03+00:00,299.6000061035156,89,44.88305786624551,-93.8955563865602
2012-03-23_running (1).gpx,0,58,2012-03-23T21:45:04+00:00,300.0,89,44.883066499605775,-93.89555554836988
2012-03-23_running (1).gpx,0,59,2012-03-23T21:45:15+00:00,299.20001220703125,88,44.88306968472898,-93.89556183479726
2012-03-23_running (1).gpx,0,60,2012-03-23T21:45:19+00:00,299.6000061035156,90,44.88305258564651,-93.89556158334017
2012-03-23_running (1).gpx,0,61,2012-03-23T21:45:25+00:00,299.6000061035156,100,44.882985362783074,-93.89555177651346
2012-03-23_running (1).gpx,0,62,2012-03-23T21:45:31+00:00,297.6000061035156,101,44.88298469223082,-93.8955907523632
2012-03-23_running (1).gpx,0,63,2012-03-23T21:45:38+00:00,299.6000061035156,97,44.88299047574401,-93.89557415619493
2012-03-23_running (1).gpx,0,64,2012-03-23T21:45:44+00:00,300.0,96,44.88304185681045,-93.89556258916855
2012-03-23_running (1).gpx,0,65,2012-03-23T21:45:47+00:00,300.6000061035156,96,44.88306465558708,-93.89557155780494
2012-03-23_running (1).gpx,0,66,2012-03-23T21:45:53+00:00,301.0,95,44.88307999446988,-93.89556384645402
2012-03-23_running (1).gpx,0,67,2012-03-23T21:46:06+00:00,302.0,97,44.88306566141546,-93.89555429108441
2012-03-23_running (1).gpx,0,68,2012-03-23T21:46:14+00:00,301.0,97,44.882984440773726,-93.89552243985236
2012-03-23_running (1).gpx,0,69,2012-03-23T21:46:18+00:00,300.0,94,44.882967257872224,-93.8955460768193
2012-03-23_running (1).gpx,0,70,2012-03-23T21:46:24+00:00,299.20001220703125,93,44.882984859868884,-93.8955706357956
2012-03-23_running (1).gpx,0,71,2012-03-23T21:46:31+00:00,301.0,89,44.88299634307623,-93.89553953893483
2012-03-23_running (1).gpx,0,72,2012-03-23T21:46:37+00:00,302.0,92,44.88306289538741,-93.89554515480995
2012-03-23_running (1).gpx,0,73,2012-03-23T21:46:42+00:00,302.3999938964844,95,44.8830808326602,-93.89555035158992
2012-03-23_running (1).gpx,0,74,2012-03-23T21:46:53+00:00,303.0,93,44.88306926563382,-93.89555345289409
2012-03-23_running (1).gpx,0,75,2012-03-23T21:46:58+00:00,302.0,99,44.88301117904484,-93.89553467743099
