file,segment,vertex,time,ele,hr,lat,lon
2011-05-01_lake minnetonka half marathon_running.gpx,0,0,2011-05-01T13:00:29+00:00,291.3999938964844,*hr*,44.9691978469491,-93.50857615470886
2011-05-01_lake minnetonka half marathon_running.gpx,0,1,2011-05-01T13:00:30+00:00,291.3999938964844,*hr*,44.96919038705528,-93.50858185440302
2011-05-01_lake minnetonka half marathon_running.gpx,0,2,2011-05-01T13:00:37+00:00,291.79998779296875,*hr*,44.969011852517724,-93.50865377113223
2011-05-01_lake minnetonka half marathon_running.gpx,0,3,2011-05-01T13:00:46+00:00,291.79998779296875,*hr*,44.96876006014645,-93.50879014469683
2011-05-01_lake minnetonka half marathon_running.gpx,0,4,2011-05-01T13:00:50+00:00,292.79998779296875,*hr*,44.96869367547333,-93.50890858098865
2011-05-01_lake minnetonka half marathon_running.gpx,0,5,2011-05-01T13:00:54+00:00,292.79998779296875,*hr*,44.968696190044284,-93.50909155793488
2011-05-01_lake minnetonka half marathon_running.gpx,0,6,2011-05-01T13:01:00+00:00,292.3999938964844,*hr*,44.96874966658652,-93.50938953459263
2011-05-01_lake minnetonka half marathon_running.gpx,0,7,2011-05-01T13:01:05+00:00,292.3999938964844,*hr*,44.9687990359962,-93.50962825119495
2011-05-01_lake minnetonka half marathon_running.gpx,0,8,2011-05-01T13:01:12+00:00,293.3999938964844,*hr*,44.96887179091573,-93.50993846543133
2011-05-01_lake minnetonka half marathon_running.gpx,0,9,2011-05-01T13:01:18+00:00,292.79998779296875,*hr*,44.96893188916147,-93.51020509377122
2011-05-01_lake minnetonka half marathon_running.gpx,0,10,2011-05-01T13:01:25+00:00,291.3999938964844,*hr*,44.968987964093685,-93.51052545011044
2011-05-01_lake minnetonka half marathon_running.gpx,0,11,2011-05-01T13:01:30+00:00,291.3999938964844,*hr*,44.969041775912046,-93.51074723526835
2011-05-01_lake minnetonka half marathon_running.gpx,0,12,2011-05-01T13:01:37+00:00,292.79998779296875,*hr*,44.96910975314677,-93.51106935180724
2011-05-01_lake minnetonka half marathon_running.gpx,0,13,2011-05-01T13:01:43+00:00,292.79998779296875,*hr*,44.96916247531772,-93.51133547723293
2011-05-01_lake minnetonka half marathon_running.gpx,0,14,2011-05-01T13:01:49+00:00,292.79998779296875,*hr*,44.969210252165794,-93.5116152651608
2011-05-01_lake minnetonka half marathon_running.gpx,0,15,2011-05-01T13:01:55+00:00,293.3999938964844,*hr*,44.969270853325725,-93.51190217770636
2011-05-01_lake minnetonka half marathon_running.gpx,0,16,2011-05-01T13:02:05+00:00,293.79998779296875,*hr*,44.96936825104058,-93.51236024871469
2011-05-01_lake minnetonka half marathon_running.gpx,0,17,2011-05-01T13:02:11+00:00,293.3999938964844,*hr*,44.969426756724715,-93.51263215765357
2011-05-01_lake minnetonka half marathon_running.gpx,0,18,2011-05-01T13:02:15+00:00,293.79998779296875,*hr*,44.969471180811524,-93.51282259449363
2011-05-01_lake minnetonka half marathon_running.gpx,0,19,2011-05-01T13:02:20+00:00,293.79998779296875,*hr*,44.969521472230554,-93.51305795833468
2011-05-01_lake minnetonka half marathon_running.gpx,0,20,2011-05-01T13:02:25+00:00,294.79998779296875,*hr*,44.969564471393824,-93.51328963413835
2011-05-01_lake minnetonka half marathon_running.gpx,0,21,2011-05-01T13:02:30+00:00,295.79998779296875,*hr*,44.96960545890033,-93.5135112516582
2011-05-01_lake minnetonka half marathon_running.gpx,0,22,2011-05-01T13:02:38+00:00,296.20001220703125,*hr*,44.96966295875609,-93.51386278867722
2011-05-01_lake minnetonka half marathon_running.gpx,0,23,2011-05-01T13:02:46+00:00,297.20001220703125,*hr*,44.96973588131368,-93.51421088911593
2011-05-01_lake minnetonka half marathon_running.gpx,0,24,2011-05-01T13:02:52+00:00,296.20001220703125,*hr*,44.96981006115675,-93.514488581568
2011-05-01_lake minnetonka half marathon_running.gpx,0,25,2011-05-01T13:02:58+00:00,295.79998779296875,*hr*,44.969865968450904,-93.51476535201073
2011-05-01_lake minnetonka half marathon_running.gpx,0,26,2011-05-01T13:03:05+00:00,296.20001220703125,*hr*,44.96993377804756,-93.51507699117064
2011-05-01_lake minnetonka half marathon_running.gpx,0,27,2011-05-01T13:03:13+00:00,297.6000061035156,*hr*,44.970010640099645,-93.51544143632054
2011-05-01_lake minnetonka half marathon_running.gpx,0,28,2011-05-01T13:03:19+00:00,297.20001220703125,*hr*,44.9700699839741,-93.51569817401469
2011-05-01_lake minnetonka half marathon_running.gpx,0,29,2011-05-01T13:03:27+00:00,298.20001220703125,*hr*,44.97013586573303,-93.51606018841267
2011-05-01_lake minnetonka half marathon_running.gpx,0,30,2011-05-01T13:03:33+00:00,299.20001220703125,*hr*,44.97018129564822,-93.51633653976023
2011-05-01_lake minnetonka half marathon_running.gpx,0,31,2011-05-01T13:03:40+00:00,301.0,*hr*,44.9702237918973,-93.51665547117591
2011-05-01_lake minnetonka half marathon_running.gpx,0,32,2011-05-01T13:03:46+00:00,300.0,*hr*,44.9702668748796,-93.51692134514451
2011-05-01_lake minnetonka half marathon_running.gpx,0,33,2011-05-01T13:03:51+00:00,300.6000061035156,*hr*,44.970260336995125,-93.51714296266437
2011-05-01_lake minnetonka half marathon_running.gpx,0,34,2011-05-01T13:03:56+00:00,300.0,*hr*,44.97015447355807,-93.51730255410075
2011-05-01_lake minnetonka half marathon_running.gpx,0,35,2011-05-01T13:04:02+00:00,300.6000061035156,*hr*,44.97001005336642,-93.51746155880392
2011-05-01_lake minnetonka half marathon_running.gpx,0,36,2011-05-01T13:04:07+00:00,299.20001220703125,*hr*,44.969941740855575,-93.51767328567803
2011-05-01_lake minnetonka half marathon_running.gpx,0,37,2011-05-01T13:04:12+00:00,297.20001220703125,*hr*,44.96993369422853,-93.51790169253945
2011-05-01_lake minnetonka half marathon_running.gpx,0,38,2011-05-01T13:04:19+00:00,295.79998779296875,*hr*,44.96994107030332,-93.51822816766798
2011-05-01_lake minnetonka half marathon_running.gpx,0,39,2011-05-01T13:04:25+00:00,295.79998779296875,*hr*,44.969935370609164,-93.51850837469101
2011-05-01_lake minnetonka half marathon_running.gpx,0,40,2011-05-01T13:04:32+00:00,297.20001220703125,*hr*,44.96993553824723,-93.51883007213473
2011-05-01_lake minnetonka half marathon_running.gpx,0,41,2011-05-01T13:04:38+00:00,296.79998779296875,*hr*,44.969938388094306,-93.51910675875843
2011-05-01_lake minnetonka half marathon_running.gpx,0,42,2011-05-01T13:04:44+00:00,297.20001220703125,*hr*,44.969938891008496,-93.51938595995307
2011-05-01_lake minnetonka half marathon_running.gpx,0,43,2011-05-01T13:04:50+00:00,297.6000061035156,*hr*,44.969926569610834,-93.51967446506023
2011-05-01_lake minnetonka half marathon_running.gpx,0,44,2011-05-01T13:04:56+00:00,298.6000061035156,*hr*,44.969901675358415,-93.51995777338743
2011-05-01_lake minnetonka half marathon_running.gpx,0,45,2011-05-01T13:05:02+00:00,301.0,*hr*,44.96983973309398,-93.52021836675704
2011-05-01_lake minnetonka half marathon_running.gpx,0,46,2011-05-01T13:05:07+00:00,303.0,*hr*,44.96977628208697,-93.520427076146
2011-05-01_lake minnetonka half marathon_running.gpx,0,47,2011-05-01T13:05:12+00:00,302.0,*hr*,44.969689194113016,-93.52058658376336
2011-05-01_lake minnetonka half marathon_running.gpx,0,48,2011-05-01T13:05:19+00:00,301.0,*hr*,44.969505378976464,-93.52076805196702
2011-05-01_lake minnetonka half marathon_running.gpx,0,49,2011-05-01T13:05:25+00:00,301.0,*hr*,44.96935014612973,-93.5209175851196
2011-05-01_lake minnetonka half marathon_running.gpx,0,50,2011-05-01T13:05:31+00:00,301.0,*hr*,44.96921779587865,-93.52111455984414
2011-05-01_lake minnetonka half marathon_running.gpx,0,51,2011-05-01T13:05:37+00:00,302.3999938964844,*hr*,44.969188291579485,-93.52136836387217
2011-05-01_lake minnetonka half marathon_running.gpx,0,52,2011-05-01T13:05:43+00:00,303.0,*hr*,44.96918074786663,-93.52162845432758
2011-05-01_lake minnetonka half marathon_running.gpx,0,53,2011-05-01T13:05:48+00:00,303.3999938964844,*hr*,44.96918477118015,-93.52184588089585
2011-05-01_lake minnetonka half marathon_running.gpx,0,54,2011-05-01T13:05:55+00:00,302.3999938964844,*hr*,44.96918133459985,-93.52214243263006
2011-05-01_lake minnetonka half marathon_running.gpx,0,55,2011-05-01T13:06:01+00:00,303.0,*hr*,44.969183932989836,-93.52239975705743
2011-05-01_lake minnetonka half marathon_running.gpx,0,56,2011-05-01T13:06:05+00:00,303.0,*hr*,44.969168258830905,-93.52256655693054
2011-05-01_lake minnetonka half marathon_running.gpx,0,57,2011-05-01T13:06:10+00:00,301.6000061035156,*hr*,44.96904395520687,-93.52263646200299
2011-05-01_lake minnetonka half marathon_running.gpx,0,58,2011-05-01T13:06:18+00:00,301.6000061035156,*hr*,44.96881186030805,-93.52265926077962
2011-05-01_lake minnetonka half marathon_running.gpx,0,59,2011-05-01T13:06:23+00:00,300.6000061035156,*hr*,44.968670289963484,-93.52267174981534
2011-05-01_lake minnetonka half marathon_running.gpx,0,60,2011-05-01T13:06:28+00:00,300.0,*hr*,44.96852645650506,-93.52273059077561
2011-05-01_lake minnetonka half marathon_running.gpx,0,61,2011-05-01T13:06:33+00:00,301.0,*hr*,44.96839486062527,-93.5228222887963
2011-05-01_lake minnetonka half marathon_running.gpx,0,62,2011-05-01T13:06:39+00:00,303.0,*hr*,44.968251446262,-93.52298556827009
2011-05-01_lake minnetonka half marathon_running.gpx,0,63,2011-05-01T13:06:45+00:00,304.79998779296875,*hr*,44.96811565943062,-93.52318069897592
2011-05-01_lake minnetonka half marathon_running.gpx,0,64,2011-05-01T13:06:51+00:00,306.3999938964844,*hr*,44.968022452667356,-93.52339586243033
2011-05-01_lake minnetonka half marathon_running.gpx,0,65,2011-05-01T13:06:56+00:00,306.79998779296875,*hr*,44.9679649528116,-93.52359903976321
2011-05-01_lake minnetonka half marathon_running.gpx,0,66,2011-05-01T13:07:02+00:00,307.20001220703125,*hr*,44.967893455177546,-93.52384027093649
2011-05-01_lake minnetonka half marathon_running.gpx,0,67,2011-05-01T13:07:10+00:00,309.6000061035156,*hr*,44.96775817126036,-93.52411955595016
2011-05-01_lake minnetonka half marathon_running.gpx,0,68,2011-05-01T13:07:17+00:00,310.6000061035156,*hr*,44.96762238442898,-93.52429364807904
2011-05-01_lake minnetonka half marathon_running.gpx,0,69,2011-05-01T13:07:21+00:00,311.20001220703125,*hr*,44.96753026731312,-93.52438936941326
2011-05-01_lake minnetonka half marathon_running.gpx,0,70,2011-05-01T13:07:29+00:00,311.6000061035156,*hr*,44.96734586544335,-93.5245837457478
2011-05-01_lake minnetonka half marathon_running.gpx,0,71,2011-05-01T13:07:36+00:00,312.0,*hr*,44.96717034839094,-93.52477183565497
2011-05-01_lake minnetonka half marathon_running.gpx,0,72,2011-05-01T13:07:42+00:00,313.0,*hr*,44.967026598751545,-93.52491843514144
2011-05-01_lake minnetonka half marathon_running.gpx,0,73,2011-05-01T13:07:48+00:00,313.0,*hr*,44.966869773343205,-93.52506855502725
